SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
ES-06,EL,E8-15(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-15(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-15(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-15(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-15(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-15_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-16(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-16(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-16(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-16(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-16(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-16(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-17(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-17(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-17(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-17(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-17(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-17(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-17_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-05,EL,E8-18(ES-05),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-18(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-18(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-18(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-18(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-18(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-05,EL,E8-19(ES-05),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-19(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-19(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-19(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-19(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-19(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-20(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-20(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-20(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-20(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-20(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-20(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-21(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-21(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-21(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-21(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-21(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-21(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-03,EL,E8-22(ES-03),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-22(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-22(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-22(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-22(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-22(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-03,EL,E8-23(ES-03),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-23(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-23(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-23(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-23(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-23(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-05,EL,E8-24(ES-05),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-24(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-24(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-24(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-24(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-24(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-25(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-25(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-25(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-25(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-25(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-25(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-01,EL,E8-26(ES-01),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,DONE
ES-06,EL,E8-26(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-26(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-26(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-26(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-26(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-27(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-27(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-27(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-27(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-27(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-27_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-28(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-28(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-28(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-28(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-28(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-28_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-29(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-29(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-29(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-29(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-29(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-29_01(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-29_01(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-29_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-30(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-30(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-30(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-30(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-30_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-30_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-30_03,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-30_04,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-31(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-31(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-31(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-31(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-31(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-31_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-32(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-32(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-32(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-32(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-32(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-33(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-33(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-33(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-33(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-33(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-34(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-34(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-34(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-34(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-34(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-34_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-35(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-35(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-35(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-35(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-35(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-35_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-36(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-36(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-36(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-36(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-36(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-36_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-37(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-37(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-37(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-37(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-37(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-38(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-38(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-38(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-38(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-38(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-39(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-39(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-39(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-09,EL,E8-39(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-10,EL,E8-39(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-40(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-40(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-40(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-41(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-41(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-41(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-42(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-42(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-42(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-42_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-43(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-43(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-43(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-43_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-43_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-44(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-44(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-44(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-45(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-45(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-45_01(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-45_01(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-45_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-45_03,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-46(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-46(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-46(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-47(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-47(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-47(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-47_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-48(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-48(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-48(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-48_01,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-48_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-49(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-49(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-49(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-50(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-50(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-50(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-51(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-51(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-08,EL,E8-51(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-52(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-52(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-53(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-07,EL,E8-53(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-54,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-55,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-56,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-57,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-58,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-59,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-60,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-61,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-62,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-63,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-64,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65_01.1,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65_01.2,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65_02,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65_03,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-65_04,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-66,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-67,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-68,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-06,EL,E8-69,Earthing System,THERMOWELD EARTH CONNECTION 35 TO 70mm2,0%
ES-03,EL,E9-01(ES-03),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,DONE
ES-06,EL,E9-01(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-01(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-01(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-01(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-01(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-02(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-02(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-02(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-02(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-02(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-03(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-03(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-03(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-03(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-03(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-04(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-04(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-04(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-04(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-04(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-05(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-05(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-05(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-05(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-05(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-06(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-06(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-06(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-06(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-10,EL,E9-06(ES-10),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-06,EL,E9-07(ES-06),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-07,EL,E9-07(ES-07),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-08,EL,E9-07(ES-08),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
ES-09,EL,E9-07(ES-09),Earthing System,THERMOWELD EARTH CONNECTION 16 TO 70mm2,0%
