SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
120-04,EL,ECC-MAE-5005A-02_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26151
120-04,EL,ECC-MAE-5005A-02_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26105
120-04,EL,ECC-MAE-5005A-02_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26128
120-04,EL,ECC-MAE-5005A-03_1,Power Cable B,B,tag no S.S shall be installed.,PL-09676
120-04,EL,ECC-MAE-5005A-03_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12457
120-04,EL,ECC-MAE-5005A-03_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12507
120-04,EL,ECC-MAE-5005A-03_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12482
120-04,EL,ECC-MAE-5005A-04_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12487
120-04,EL,ECC-MAE-5005A-04_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12462
120-04,EL,ECC-MAE-5005A-04_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12512
120-04,EL,ECC-MAE-5005A-04_1,Power Cable B,B,tag no S.S shall be installed.,PL-09681
120-04,EL,ECC-MAE-5005A-05_1,Power Cable B,B,tag no S.S shall be installed.,PL-09677
120-04,EL,ECC-MAE-5005A-05_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12458
120-04,EL,ECC-MAE-5005A-05_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12483
120-04,EL,ECC-MAE-5005A-05_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12508
120-04,EL,ECC-MAE-5005A-06_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12488
120-04,EL,ECC-MAE-5005A-06_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12463
120-04,EL,ECC-MAE-5005A-06_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12513
120-04,EL,ECC-MAE-5005A-06_1,Power Cable B,B,tag no S.S shall be installed.,PL-09682
120-04,EL,ECC-MAE-5005A-07_1,Power Cable B,B,tag no S.S shall be installed.,PL-09678
120-04,EL,ECC-MAE-5005A-07_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12459
120-04,EL,ECC-MAE-5005A-07_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12484
120-04,EL,ECC-MAE-5005A-07_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12509
120-04,EL,ECC-MAE-5005A-08_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15025
120-04,EL,ECC-MAE-5005A-08_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14707
120-04,EL,ECC-MAE-5005A-09_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12510
120-04,EL,ECC-MAE-5005A-09_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12485
120-04,EL,ECC-MAE-5005A-09_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12460
120-04,EL,ECC-MAE-5005A-09_1,Power Cable B,B,tag no S.S shall be installed.,PL-09679
120-04,EL,ECC-MAE-5005A-10_1,Power Cable B,B,tag no S.S shall be installed.,PL-09683
120-04,EL,ECC-MAE-5005A-10_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12464
120-04,EL,ECC-MAE-5005A-10_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12489
120-04,EL,ECC-MAE-5005A-10_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12514
120-04,EL,ECC-MAE-5005A-11_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14693
120-04,EL,ECC-MAE-5005A-11_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15011
120-04,EL,ECC-MAE-5005A-12_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12515
120-04,EL,ECC-MAE-5005A-12_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12490
120-04,EL,ECC-MAE-5005A-12_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12465
120-04,EL,ECC-MAE-5005A-12_1,Power Cable B,B,tag no S.S shall be installed.,PL-09684
120-04,EL,ECC-MAE-5005A-13_1,Power Cable B,B,tag no S.S shall be installed.,PL-09680
120-04,EL,ECC-MAE-5005A-13_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12461
120-04,EL,ECC-MAE-5005A-13_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12486
120-04,EL,ECC-MAE-5005A-13_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12511
120-04,EL,ECC-MAE-5005A-14_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12491
120-04,EL,ECC-MAE-5005A-14_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12466
120-04,EL,ECC-MAE-5005A-14_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12516
120-04,EL,ECC-MAE-5005A-14_1,Power Cable B,B,tag no S.S shall be installed.,PL-09685
120-04,EL,ECC-MAE-5005A-15_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15012
120-04,EL,ECC-MAE-5005A-15_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14694
120-04,EL,ECC-MAE-5005A-16_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12517
120-04,EL,ECC-MAE-5005A-16_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12467
120-04,EL,ECC-MAE-5005A-16_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12492
120-04,EL,ECC-MAE-5005A-16_1,Power Cable B,B,tag no S.S shall be installed.,PL-09686
120-04,EL,ECC-MAE-5005A-17_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14695
120-04,EL,ECC-MAE-5005A-17_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15013
120-04,EL,ECC-MAE-5005A-18_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12493
120-04,EL,ECC-MAE-5005A-18_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12468
120-04,EL,ECC-MAE-5005A-18_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12518
120-04,EL,ECC-MAE-5005A-18_1,Power Cable B,B,tag no S.S shall be installed.,PL-09687
120-04,EL,ECC-MAE-5005B-01_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26129
120-04,EL,ECC-MAE-5005B-01_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26106
120-04,EL,ECC-MAE-5005B-01_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26152
120-04,EL,ECC-MAE-5005B-02_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15017
120-04,EL,ECC-MAE-5005B-02_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14699
120-04,EL,ECC-MAE-5005B-03_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14686
120-04,EL,ECC-MAE-5005B-03_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15004
120-04,EL,ECC-MAE-5005B-04_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15018
120-04,EL,ECC-MAE-5005B-04_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14700
120-04,EL,ECC-MAE-5005B-05_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14687
120-04,EL,ECC-MAE-5005B-05_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15005
120-04,EL,ECC-MAE-5005B-06_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15019
120-04,EL,ECC-MAE-5005B-06_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14701
120-04,EL,ECC-MAE-5005B-07_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14688
120-04,EL,ECC-MAE-5005B-07_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15006
120-04,EL,ECC-MAE-5005B-08_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15020
120-04,EL,ECC-MAE-5005B-08_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14702
120-04,EL,ECC-MAE-5005B-09_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26153
120-04,EL,ECC-MAE-5005B-09_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26107
120-04,EL,ECC-MAE-5005B-09_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26130
120-04,EL,ECC-MAE-5005B-10_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14703
120-04,EL,ECC-MAE-5005B-10_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15021
120-04,EL,ECC-MAE-5005B-11_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15007
120-04,EL,ECC-MAE-5005B-11_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14689
120-04,EL,ECC-MAE-5005B-12_1,Power Cable B,C,CLEANING  CABLE ROOM SHALL BE DONE.,PL-26331
120-04,EL,ECC-MAE-5005B-12_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26316
120-04,EL,ECC-MAE-5005B-12_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26301
120-04,EL,ECC-MAE-5005B-13_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14690
120-04,EL,ECC-MAE-5005B-13_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15008
120-04,EL,ECC-MAE-5005B-14_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15022
120-04,EL,ECC-MAE-5005B-14_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14704
120-04,EL,ECC-MAE-5005B-15_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14691
120-04,EL,ECC-MAE-5005B-15_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15009
120-04,EL,ECC-MAE-5005B-16_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15023
120-04,EL,ECC-MAE-5005B-16_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14705
120-04,EL,ECC-MAE-5005B-17_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14692
120-04,EL,ECC-MAE-5005B-17_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15010
120-04,EL,ECC-MAE-5005B-18_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15024
120-04,EL,ECC-MAE-5005B-18_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14706
120-05,EL,ECC-MAE-5005C-01_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14710
120-05,EL,ECC-MAE-5005C-01_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15028
120-05,EL,ECC-MAE-5005C-02_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14723
120-05,EL,ECC-MAE-5005C-02_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15041
120-05,EL,ECC-MAE-5005C-03_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15029
120-05,EL,ECC-MAE-5005C-03_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14711
120-05,EL,ECC-MAE-5005C-04_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12522
120-05,EL,ECC-MAE-5005C-04_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12497
120-05,EL,ECC-MAE-5005C-04_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12472
120-05,EL,ECC-MAE-5005C-04_1,Power Cable B,B,tag no S.S shall be installed.,PL-09691
120-05,EL,ECC-MAE-5005C-05_1,Power Cable B,B,tag no S.S shall be installed.,PL-09688
120-05,EL,ECC-MAE-5005C-05_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12494
120-05,EL,ECC-MAE-5005C-05_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12469
120-05,EL,ECC-MAE-5005C-05_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12519
120-05,EL,ECC-MAE-5005C-06_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12523
120-05,EL,ECC-MAE-5005C-06_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12473
120-05,EL,ECC-MAE-5005C-06_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12498
120-05,EL,ECC-MAE-5005C-06_1,Power Cable B,B,tag no S.S shall be installed.,PL-09692
120-05,EL,ECC-MAE-5005C-07_1,Power Cable B,B,tag no S.S shall be installed.,PL-09689
120-05,EL,ECC-MAE-5005C-07_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12495
120-05,EL,ECC-MAE-5005C-07_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12470
120-05,EL,ECC-MAE-5005C-07_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12520
120-05,EL,ECC-MAE-5005C-08_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12524
120-05,EL,ECC-MAE-5005C-08_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12499
120-05,EL,ECC-MAE-5005C-08_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12474
120-05,EL,ECC-MAE-5005C-08_1,Power Cable B,B,tag no S.S shall be installed.,PL-09693
120-05,EL,ECC-MAE-5005C-09_1,Power Cable B,B,tag no S.S shall be installed.,PL-09690
120-05,EL,ECC-MAE-5005C-09_1,Power Cable B,A,EARTH JUMPER SHOULD BE DONE,PL-12496
120-05,EL,ECC-MAE-5005C-09_1,Power Cable B,B,SHRINK SHOULD BE DONE,PL-12471
120-05,EL,ECC-MAE-5005C-09_1,Power Cable B,A,EARTH  LUG SHOULD BE DONE,PL-12521
120-05,EL,ECC-MAE-5005C-10_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14724
120-05,EL,ECC-MAE-5005C-10_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15042
120-05,EL,ECC-MAE-5005C-11_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15030
120-05,EL,ECC-MAE-5005C-11_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14712
120-05,EL,ECC-MAE-5005C-12_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14725
120-05,EL,ECC-MAE-5005C-12_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15043
120-05,EL,ECC-MAE-5005C-13_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15031
120-05,EL,ECC-MAE-5005C-13_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14713
120-05,EL,ECC-MAE-5005C-14_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14726
120-05,EL,ECC-MAE-5005C-14_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15044
120-04,EL,ECC-MAE-5005C-15_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15002
120-04,EL,ECC-MAE-5005C-15_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14684
120-04,EL,ECC-MAE-5005C-16_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14697
120-04,EL,ECC-MAE-5005C-16_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15015
120-04,EL,ECC-MAE-5005C-17_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15003
120-04,EL,ECC-MAE-5005C-17_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14685
120-04,EL,ECC-MAE-5005C-18_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14698
120-04,EL,ECC-MAE-5005C-18_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15016
120-05,EL,ECC-MAE-5005D-01_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26302
120-05,EL,ECC-MAE-5005D-01_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26317
120-05,EL,ECC-MAE-5005D-01_1,Power Cable B,C,CLEANING  CABLE ROOM SHALL BE DONE.,PL-26332
120-05,EL,ECC-MAE-5005D-02_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15032
120-05,EL,ECC-MAE-5005D-02_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14714
120-05,EL,ECC-MAE-5005D-03_1,Power Cable B,C,CLEANING  CABLE ROOM SHALL BE DONE.,PL-26333
120-05,EL,ECC-MAE-5005D-03_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26318
120-05,EL,ECC-MAE-5005D-03_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26303
120-05,EL,ECC-MAE-5005D-04_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14715
120-05,EL,ECC-MAE-5005D-04_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15033
120-05,EL,ECC-MAE-5005D-05_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26304
120-05,EL,ECC-MAE-5005D-05_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26319
120-05,EL,ECC-MAE-5005D-05_1,Power Cable B,C,CLEANING  CABLE ROOM SHALL BE DONE.,PL-26334
120-05,EL,ECC-MAE-5005D-06_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15034
120-05,EL,ECC-MAE-5005D-06_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14716
120-05,EL,ECC-MAE-5005D-07_1,Power Cable B,C,CLEANING  CABLE ROOM SHALL BE DONE.,PL-26335
120-05,EL,ECC-MAE-5005D-07_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26320
120-05,EL,ECC-MAE-5005D-07_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26305
120-05,EL,ECC-MAE-5005D-08_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14717
120-05,EL,ECC-MAE-5005D-08_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15035
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,C,CLEANING CABLE ROOM SHALL BE DONE,PL-28234
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,B,TAG NO (S.S) SHALL INSTALLED,PL-28199
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE,PL-28164
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,A,WIRE CONNECTION SHALL BE DONE,PL-28129
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,A,EARTH GLAND(EARTH LUG)SHALL BE INSTALL,PL-28094
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,B,HEAT SHRINK IS NOT HEATED,PL-28059
120-05,EL,ECC-MAE-5005D-09_1,Power Cable B,A,CORE NUMBERS IS NOT HEATED AND FIXED PROPERIY,PL-28024
120-05,EL,ECC-MAE-5005D-10_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15036
120-05,EL,ECC-MAE-5005D-10_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14718
120-05,EL,ECC-MAE-5005D-11_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26131
120-05,EL,ECC-MAE-5005D-11_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26108
120-05,EL,ECC-MAE-5005D-11_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26154
120-05,EL,ECC-MAE-5005D-12_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14719
120-05,EL,ECC-MAE-5005D-12_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15037
120-05,EL,ECC-MAE-5005D-13_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26155
120-05,EL,ECC-MAE-5005D-13_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26109
120-05,EL,ECC-MAE-5005D-13_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26132
120-05,EL,ECC-MAE-5005D-14_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15038
120-05,EL,ECC-MAE-5005D-14_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14720
120-05,EL,ECC-MAE-5005D-15_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-26133
120-05,EL,ECC-MAE-5005D-15_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-26110
120-05,EL,ECC-MAE-5005D-15_1,Power Cable B,C,CLEANING  SHALL BE DONE.,PL-26156
120-05,EL,ECC-MAE-5005D-16_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14721
120-05,EL,ECC-MAE-5005D-16_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15039
120-05,EL,ECC-MAE-5005D-17_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14709
120-05,EL,ECC-MAE-5005D-17_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15027
120-05,EL,ECC-MAE-5005D-18_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14722
120-05,EL,ECC-MAE-5005D-18_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15040
120-04,EL,ECC-MAE-5006-01_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15014
120-04,EL,ECC-MAE-5006-01_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14696
120-04,EL,ECC-MAE-5006-02_1,Power Cable B,B,TAG NO Shall Be INSTALLED.,PL-14708
120-04,EL,ECC-MAE-5006-02_1,Power Cable B,C,Cleaning ladder shall be done.,PL-15026
120-03,EL,ECC-MB-8001B_1,Power Cable B,A,EARTH JUMPER (LUG) SHALL BE INSTALLED.,PL-22945
120-03,EL,ECC-MB-8001B_1,Power Cable B,C,CLEANING SHALL BE DONE.,PL-22625
120-03,EL,ECC-MB-8001B_1,Power Cable B,B,CABLE TAG NO SHALL BE INSTALL.,PL-22598
120-01,EL,ECC-MC-2001,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25965
120-01,EL,ECC-MC-2001,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25990
120-01,EL,ECC-MC-2001,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26353
120-01,EL,ECC-MC-2001,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26409
120-01,EL,ECC-MC-2001,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-02720
120-01,EL,ECC-MC-2001_1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26410
120-01,EL,ECC-MC-2001_1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26354
120-01,EL,ECC-MC-2001_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25991
120-01,EL,ECC-MC-2001_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25966
120-01,EL,ECC-MC-2001-RTD1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25967
120-01,EL,ECC-MC-2001-RTD1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25992
120-01,EL,ECC-MC-2001-RTD1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26355
120-01,EL,ECC-MC-2001-RTD1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26411
120-01,EL,ECC-MC-2001-RTD1,Power Cable B,B,S.S tags shall be install.,PL-08081
120-01,EL,ECC-MC-2002,Power Cable B,B,S.S tags shall be install.,PL-08076
120-01,EL,ECC-MC-2002,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26412
120-01,EL,ECC-MC-2002,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26356
120-01,EL,ECC-MC-2002,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25993
120-01,EL,ECC-MC-2002,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25968
120-01,EL,ECC-MC-2002_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25969
120-01,EL,ECC-MC-2002_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25994
120-01,EL,ECC-MC-2002_1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26357
120-01,EL,ECC-MC-2002_1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26413
120-01,EL,ECC-MC-2002-RTD1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26414
120-01,EL,ECC-MC-2002-RTD1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26358
120-01,EL,ECC-MC-2002-RTD1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25995
120-01,EL,ECC-MC-2002-RTD1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25970
120-01,EL,ECC-MC-2002-RTD1,Power Cable B,B,S.S tags shall be install.,PL-08078
120-01,EL,ECC-MF-2001,Power Cable B,B,S.S tags shall be install.,PL-08178
120-01,EL,ECC-MF-2001,Power Cable B,B,Fixing cable shall be done.,PL-16828
120-01,EL,ECC-MF-2001,Power Cable B,B,CABLE tag (S.S) shall be install.,PL-16708
120-01,EL,ECC-MF-2001_1,Power Cable B,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25971
120-01,EL,ECC-MF-2001_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25996
120-01,EL,ECC-MF-2001_1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26359
120-01,EL,ECC-MF-2001_1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26415
120-01,EL,ECC-MF-2001-CT,Power Cable B,B,CABLE tag (S.S) shall be install.,PL-16709
120-01,EL,ECC-MF-2001-CT,Power Cable B,B,Fixing cable shall be done.,PL-16829
120-01,EL,ECC-MF-2001-CT,Power Cable B,B,S.S tags shall be install.,PL-08180
120-01,EL,ECC-MF-2001-RTD1,Power Cable B,B,S.S tags shall be install.,PL-08082
120-01,EL,ECC-MF-2002,Power Cable B,B,S.S tags shall be install.,PL-08228
120-01,EL,ECC-MF-2002_1,Power Cable B,B,Tag No shall be installed.,PL-11649
120-01,EL,ECC-MF-2002_1,Power Cable B,A,EARTH SHALL BE INSTALL.(LUG),PL-26416
120-01,EL,ECC-MF-2002_1,Power Cable B,A,TERMINATION AND CONNECTION SHALL BE DONE.,PL-26360
120-01,EL,ECC-MF-2002_1,Power Cable B,B,TAG NO(S.S) SHALL BE INSTALLED.,PL-25997
120-01,EL,ECC-MF-2002-CT,Power Cable B,B,S.S tags shall be install.,PL-08169
120-01,EL,ECC-MF-2002-CT,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-02956
120-01,EL,ECC-MF-2002-RTD1,Power Cable B,B,S.S tags shall be install.,PL-08079
120-03,EL,ECC-MF-8001A_1,Power Cable B,B,Tag No (S.S) Shall Be Installed.,PL-21669
120-03,EL,ECC-MF-8001B_1,Power Cable B,B,Tag No shall be installed.,PL-09004
120-03,EL,ECC-MF-8001B_1,Power Cable B,A,cable shall be fixed by clamp,PL-09106
